 ,Production (W),Consumption (W)
2021-08-26 23:45,0,818
2021-08-27 00:00,0,815
2021-08-27 00:15,0,746
2021-08-27 00:30,0,752
2021-08-27 00:45,0,643
2021-08-27 01:00,0,675
2021-08-27 01:15,0,677
2021-08-27 01:30,0,767
2021-08-27 01:45,0,803
2021-08-27 02:00,0,2132
2021-08-27 02:15,0,1062
2021-08-27 02:30,0,1090
2021-08-27 02:45,0,1085
2021-08-27 03:00,0,1114
2021-08-27 03:15,0,1084
2021-08-27 03:30,0,1134
2021-08-27 03:45,0,747
2021-08-27 04:00,0,1794
2021-08-27 04:15,0,1755
2021-08-27 04:30,0,269
2021-08-27 04:45,0,3225
2021-08-27 05:00,0,3187
2021-08-27 05:15,0,3254
2021-08-27 05:30,0,3174
2021-08-27 05:45,0,349
2021-08-27 06:00,0,343
2021-08-27 06:15,0,342
2021-08-27 06:30,0,266
2021-08-27 06:45,0,324
2021-08-27 07:00,0,257
2021-08-27 07:15,4,259
2021-08-27 07:30,4,258
2021-08-27 07:45,16,259
2021-08-27 08:00,84,315
2021-08-27 08:15,74,393
2021-08-27 08:30,81,335
2021-08-27 08:45,325,326
2021-08-27 09:00,183,389
2021-08-27 09:15,278,3156
2021-08-27 09:30,380,374
2021-08-27 09:45,286,283
2021-08-27 10:00,371,359
2021-08-27 10:15,326,325
2021-08-27 10:30,344,339
2021-08-27 10:45,300,335
2021-08-27 11:00,280,281
2021-08-27 11:15,1220,3087
2021-08-27 11:30,280,274
2021-08-27 11:45,117,399
2021-08-27 12:00,448,441
2021-08-27 12:15,367,366
2021-08-27 12:30,355,353
2021-08-27 12:45,286,281
2021-08-27 13:00,354,359
2021-08-27 13:15,330,321
2021-08-27 13:30,283,287
2021-08-27 13:45,281,366
2021-08-27 14:00,342,344
2021-08-27 14:15,396,392
2021-08-27 14:30,319,315
2021-08-27 14:45,266,282
2021-08-27 15:00,266,266
2021-08-27 15:15,1059,1029
2021-08-27 15:30,344,333
2021-08-27 15:45,276,278
2021-08-27 16:00,356,346
2021-08-27 16:15,927,3146
2021-08-27 16:30,830,3069
2021-08-27 16:45,582,3305
2021-08-27 17:00,110,310
2021-08-27 17:15,112,320
2021-08-27 17:30,86,695
2021-08-27 17:45,30,762
2021-08-27 18:00,15,819
2021-08-27 18:15,6,761
2021-08-27 18:30,0,776
2021-08-27 18:45,0,690
2021-08-27 19:00,0,750
2021-08-27 19:15,0,1233
2021-08-27 19:30,0,1089
2021-08-27 19:45,0,1176
2021-08-27 20:00,0,1077
2021-08-27 20:15,0,1240
2021-08-27 20:30,0,1196
2021-08-27 20:45,0,1147
2021-08-27 21:00,0,1152
2021-08-27 21:15,0,1115
2021-08-27 21:30,0,1096
2021-08-27 21:45,0,1265
2021-08-27 22:00,0,1306
2021-08-27 22:15,0,1241
2021-08-27 22:30,0,1261
2021-08-27 22:45,0,1191
2021-08-27 23:00,0,1833
2021-08-27 23:15,0,640
2021-08-27 23:30,0,1324
2021-08-27 23:45,0,661
